J??????????	11	0	0	0
J???????C??	11	1	0	0
J???????E??	11	2	0	0
J???????F??	11	3	0	0
J???????F_?	11	4	0	0
J???????Fo?	11	5	0	0
J???????Fw?	11	6	0	0
J???????F{?	11	7	0	0
J???????F}?	11	8	0	0
J???????F~?	11	9	0	0
J???????F~_	11	10	0	0
J??????_A??	11	2	0	1
J??????_E??	11	3	0	1
J??????_B??	11	3	0	1
J??????_F??	11	4	0	1
J??????_B_?	11	4	0	1
J??????_F_?	11	5	0	1
J??????_Bo?	11	5	0	1
J??????_Fo?	11	6	0	1
J??????_Bw?	11	6	0	1
J??????_Fw?	11	7	0	1
J??????_B{?	11	7	0	1
J??????_F{?	11	8	0	1
J??????_B}?	11	8	0	1
J??????_F}?	11	9	0	1
J??????_B~?	11	9	0	1
J??????_F~?	11	10	0	0
J??????oE??	11	4	0	0
J??????oF??	11	5	0	1
J??????o@_?	11	4	0	2
J??????oD_?	11	5	0	2
J??????oF_?	11	6	0	2
J??????o@o?	11	5	0	2
J??????oDo?	11	6	0	2
J??????oFo?	11	7	0	2
J??????o@w?	11	6	0	2
J??????oDw?	11	7	0	2
J??????oFw?	11	8	0	2
J??????o@{?	11	7	0	2
J??????oD{?	11	8	0	2
J??????oF{?	11	9	0	2
J??????o@}?	11	8	0	2
J??????oD}?	11	9	0	2
J??????oF}?	11	10	0	1
J??????o@~?	11	9	0	1
J??????oD~?	11	10	0	1
J??????oF~?	11	11	0	0
J??????o@__	11	5	0	2
J??????o@o_	11	6	0	2
J??????o@w_	11	7	0	2
J??????o@{_	11	8	0	2
J??????o@}_	11	9	0	1
J??????o@~_	11	10	0	0
J??????wF??	11	6	0	0
J??????wE_?	11	6	0	2
J??????wF_?	11	7	0	1
J??????wCo?	11	6	0	3
J??????wEo?	11	7	0	3
J??????wFo?	11	8	0	2
J??????w?w?	11	6	0	3
J??????wCw?	11	7	0	3
J??????wEw?	11	8	0	3
J??????wFw?	11	9	0	3
J??????w?{?	11	7	0	3
J??????wC{?	11	8	0	3
